NEWS,#genre#
古墓派小龙女-亲爱的情郎,http://em.21dtv.com/songs/60144879.mkv
原子霏-泪点相思,http://em.21dtv.com/songs/60144878.mkv
原子霏-妙音心,http://em.21dtv.com/songs/60144877.mkv
原乡+高音敏子-夏夜风轻摇,http://em.21dtv.com/songs/60144876.mkv
卧轨的火车-火海,http://em.21dtv.com/songs/60144875.mkv
卞义-心痛的寂寞,http://em.21dtv.com/songs/60144873.mkv
南燕-幻爱,http://em.21dtv.com/songs/60144872.mkv
南征北战-骄傲的少年,http://em.21dtv.com/songs/60144871.mkv
南征北战-遥远星球的来客,http://em.21dtv.com/songs/60144870.mkv
南征北战-穿越,http://em.21dtv.com/songs/60144869.mkv
南征北战-破影而出,http://em.21dtv.com/songs/60144868.mkv
南征北战-盛夏的幻想,http://em.21dtv.com/songs/60144867.mkv
南征北战-狂欢警报,http://em.21dtv.com/songs/60144866.mkv
南征北战-海,http://em.21dtv.com/songs/60144865.mkv
南征北战-明天,http://em.21dtv.com/songs/60144864.mkv
南征北战-我乐意,http://em.21dtv.com/songs/60144863.mkv
南征北战-天使之城,http://em.21dtv.com/songs/60144862.mkv
南征北战-回忆,http://em.21dtv.com/songs/60144861.mkv
南征北战-哦啦啦耶,http://em.21dtv.com/songs/60144860.mkv
南征北战-亮晶晶,http://em.21dtv.com/songs/60144859.mkv
南征北战-一级棒,http://em.21dtv.com/songs/60144858.mkv
南征北战-HAPPY SONG,http://em.21dtv.com/songs/60144857.mkv
南宫嘉骏+姜玉阳-回忆总想哭,http://em.21dtv.com/songs/60144856.mkv
南宫嘉骏-这个你深爱的秋,http://em.21dtv.com/songs/60144855.mkv
南丁-有关于你的故事,http://em.21dtv.com/songs/60144854.mkv
单待-远方的惦念,http://em.21dtv.com/songs/60144853.mkv
单小源+谢明君-东京遇上洛杉矶,http://em.21dtv.com/songs/60144852.mkv
卓俊-同心同路,http://em.21dtv.com/songs/60144851.mkv
华语群星-水手很忙+牛仔怕水,http://em.21dtv.com/songs/60144850.mkv
华语群星-如果你相信,http://em.21dtv.com/songs/60144849.mkv
华晨宇+马伯骞-差不多先生,http://em.21dtv.com/songs/60144847.mkv
华晨宇+孟子坤-你就不要想起我,http://em.21dtv.com/songs/60144846.mkv
千百惠-情未了,http://em.21dtv.com/songs/60144845.mkv
匡于泉-我一定要成功,http://em.21dtv.com/songs/60144844.mkv
刘霞米拉-你的眼泪湿透我的手背,http://em.21dtv.com/songs/60144843.mkv
刘雨KEY-红叶,http://em.21dtv.com/songs/60144842.mkv
刘雨KEY-左眼泪右伤悲,http://em.21dtv.com/songs/60144841.mkv
刘雨KEY-什么都没有,http://em.21dtv.com/songs/60144840.mkv
刘雨KEY-I HAVE IT,http://em.21dtv.com/songs/60144839.mkv
刘鑫喆-给我一点爱,http://em.21dtv.com/songs/60144838.mkv
刘金宇-兄弟,http://em.21dtv.com/songs/60144837.mkv
刘莉+李晓波-暗夜星光,http://em.21dtv.com/songs/60144836.mkv
刘莉-我亲爱的爸妈,http://em.21dtv.com/songs/60144835.mkv
刘莉-傻女人,http://em.21dtv.com/songs/60144834.mkv
刘若英-彼得潘,http://em.21dtv.com/songs/60144832.mkv
刘航孟-最美是高原,http://em.21dtv.com/songs/60144831.mkv
刘瑞琦-温暖的房间,http://em.21dtv.com/songs/60144830.mkv
刘炫吟-心上毛尖,http://em.21dtv.com/songs/60144829.mkv
刘瀚声-雨天没伞,http://em.21dtv.com/songs/60144828.mkv
刘栋升+戴舒涵-爱要向前冲,http://em.21dtv.com/songs/60144827.mkv
刘李-不渝的男人,http://em.21dtv.com/songs/60144825.mkv
刘晓斌-红尘有你不孤单,http://em.21dtv.com/songs/60144824.mkv
刘昱贤-孤舟,http://em.21dtv.com/songs/60144823.mkv
刘明煜-英雄上马的地方,http://em.21dtv.com/songs/60144822.mkv
刘惠峰-追梦的心,http://em.21dtv.com/songs/60144821.mkv
刘惜君+毛不易-芬芳一生,http://em.21dtv.com/songs/60144820.mkv
刘忻-就是你,http://em.21dtv.com/songs/60144819.mkv
刘忻-再见昨天,http://em.21dtv.com/songs/60144818.mkv
刘子墨-爱上你的我怎么办,http://em.21dtv.com/songs/60144817.mkv
刘媛媛+林志超-青春的军旅,http://em.21dtv.com/songs/60144816.mkv
刘婉茹-刺客,http://em.21dtv.com/songs/60144815.mkv
刘大宝-在守候,http://em.21dtv.com/songs/60144814.mkv
刘国强-胜利之歌,http://em.21dtv.com/songs/60144813.mkv
刘国强-我爱好花红的故乡,http://em.21dtv.com/songs/60144812.mkv
刘国强-想念家乡,http://em.21dtv.com/songs/60144811.mkv
刘和刚-临江仙,http://em.21dtv.com/songs/60144810.mkv
刘力扬+满舒克-我在人民广场吃炸鸡,http://em.21dtv.com/songs/60144809.mkv
刘亦菲+王铮亮-还在这里,http://em.21dtv.com/songs/60144808.mkv
刘丽琳-我爱东方之珠,http://em.21dtv.com/songs/60144807.mkv
冷漠+王旭+杜青-在释放,http://em.21dtv.com/songs/60144806.mkv
冷漠+杨小曼-你不懂,http://em.21dtv.com/songs/60144805.mkv
冷漠-飞上天空的鱼,http://em.21dtv.com/songs/60144804.mkv
冷漠-不是所有,http://em.21dtv.com/songs/60144803.mkv
冷小志-瑶人殇,http://em.21dtv.com/songs/60144802.mkv
冯果-寒山僧踪,http://em.21dtv.com/songs/60144801.mkv
冯朗朗-抱紧紧,http://em.21dtv.com/songs/60144800.mkv
冯提莫+FOGGI RA-识龙虾啤酒火锅等夜食者为俊杰,http://em.21dtv.com/songs/60144799.mkv
冯小刚+黄轩+苗苗-那些花儿,http://em.21dtv.com/songs/60144798.mkv
冯宝宝+刘一武-回不去的从前,http://em.21dtv.com/songs/60144797.mkv
冯俊嘉+冯俊晴-童年最大,http://em.21dtv.com/songs/60144795.mkv
冈林-够意思,http://em.21dtv.com/songs/60144794.mkv
冈林-为她流下相思泪,http://em.21dtv.com/songs/60144793.mkv
关晓彤+王一博-二次初恋,http://em.21dtv.com/songs/60144792.mkv
克欣诺娜-左手牵右手,http://em.21dtv.com/songs/60144791.mkv
克欣诺娜-俄罗斯姑娘爱北京,http://em.21dtv.com/songs/60144790.mkv
先宇YU-阴天的秘密,http://em.21dtv.com/songs/60144788.mkv
傲雪-时间会冲淡一切,http://em.21dtv.com/songs/60144787.mkv
俺们屯的音乐大匠+蔡宗强-不潮不用花钱,http://em.21dtv.com/songs/60144786.mkv
俺们屯的音乐大匠-火,http://em.21dtv.com/songs/60144785.mkv
信-如果还有明天,http://em.21dtv.com/songs/60144784.mkv
俊歌-分手后你过得好不好,http://em.21dtv.com/songs/60144783.mkv
侯本岗+张鹏-孤狼,http://em.21dtv.com/songs/60144782.mkv
侯本岗+崔大笨-兄弟加油,http://em.21dtv.com/songs/60144781.mkv
侯本岗-梦回唐图,http://em.21dtv.com/songs/60144780.mkv
侯本岗-分手以后,http://em.21dtv.com/songs/60144779.mkv
侯本岗-中国梦祥龙行,http://em.21dtv.com/songs/60144778.mkv
侯昊洲-富饶的定边我的家乡,http://em.21dtv.com/songs/60144777.mkv
侯丽娟+王庆超-人民的兵,http://em.21dtv.com/songs/60144776.mkv
侯丽娟-永远的怀念,http://em.21dtv.com/songs/60144775.mkv
佳灏+陈烨菲-梦语难言,http://em.21dtv.com/songs/60144774.mkv
余珂-一路走来,http://em.21dtv.com/songs/60144773.mkv
余丹丹-举杯祝福,http://em.21dtv.com/songs/60144772.mkv
何鹏+陈娇-猴哥回来了,http://em.21dtv.com/songs/60144771.mkv
何鹏+赵真-流泪的两只鹅,http://em.21dtv.com/songs/60144770.mkv
何翘翘-妈妈好赞,http://em.21dtv.com/songs/60144769.mkv
何紫淇-那个亲爱的他,http://em.21dtv.com/songs/60144768.mkv
何坤+东方重山-XJY,http://em.21dtv.com/songs/60144767.mkv
伤心欲绝-破了洞的美梦,http://em.21dtv.com/songs/60144766.mkv
伍富桥-我怎会如此,http://em.21dtv.com/songs/60144765.mkv
伍嘉成+周震南-西门少年,http://em.21dtv.com/songs/60144764.mkv
伊雪-这不过是一首儿歌,http://em.21dtv.com/songs/60144763.mkv
伊雪-请帮我带一句问候给他,http://em.21dtv.com/songs/60144762.mkv
伊雪-找无调的歌声,http://em.21dtv.com/songs/60144761.mkv
伊雪-在那一瞬间,http://em.21dtv.com/songs/60144760.mkv
伊然+晓东-东游 是你,http://em.21dtv.com/songs/60144759.mkv
伊然-只是听说,http://em.21dtv.com/songs/60144758.mkv
任盈盈-你的爱情我搞不懂,http://em.21dtv.com/songs/60144757.mkv
任海旺-哪辈子欠你的,http://em.21dtv.com/songs/60144756.mkv
任家萱-娃娃,http://em.21dtv.com/songs/60144755.mkv
以冬-我的一个道姑朋友,http://em.21dtv.com/songs/60144754.mkv
付成-我不能再假装悲伤,http://em.21dtv.com/songs/60144753.mkv
亦帆-闪,http://em.21dtv.com/songs/60144752.mkv
亦帆-无你的一生一世,http://em.21dtv.com/songs/60144751.mkv
亦帆-他给的伤,http://em.21dtv.com/songs/60144750.mkv
亦帆-一帆风顺,http://em.21dtv.com/songs/60144749.mkv
井宿-孤单的海岛,http://em.21dtv.com/songs/60144748.mkv
云朵-缘定今生,http://em.21dtv.com/songs/60144747.mkv
云丹久美-梦想起航的地方,http://em.21dtv.com/songs/60144746.mkv
于金胜+杨玉和-女人不容易,http://em.21dtv.com/songs/60144745.mkv
于金胜-女人不容易,http://em.21dtv.com/songs/60144744.mkv
于海涛-白浪河边的晚上,http://em.21dtv.com/songs/60144743.mkv
于海涛-河畔情思,http://em.21dtv.com/songs/60144742.mkv
于海利-爱需要灌溉情需要浇,http://em.21dtv.com/songs/60144741.mkv
于洋-重说爱,http://em.21dtv.com/songs/60144740.mkv
于梓贝-普通朋友,http://em.21dtv.com/songs/60144739.mkv
于惠茜+童小伟+应尛疼-久伴情长,http://em.21dtv.com/songs/60144738.mkv
于惠茜+小禹-当年,http://em.21dtv.com/songs/60144737.mkv
二珂-樱花粉的浪漫,http://em.21dtv.com/songs/60144736.mkv
二珂-告白气球,http://em.21dtv.com/songs/60144735.mkv
二珂-三角题,http://em.21dtv.com/songs/60144734.mkv
乔玲儿-爱情没有想象中的美,http://em.21dtv.com/songs/60144733.mkv
乌兰托娅-草原祝酒歌,http://em.21dtv.com/songs/60144732.mkv
世外桃源-H,http://em.21dtv.com/songs/60144731.mkv
三藏梵音-山景,http://em.21dtv.com/songs/60144730.mkv
万凯-兄弟和酒,http://em.21dtv.com/songs/60144729.mkv
七朵组合-青蛇,http://em.21dtv.com/songs/60144728.mkv
丁芳菲-翅膀,http://em.21dtv.com/songs/60144727.mkv
丁芳菲-和平颂,http://em.21dtv.com/songs/60144726.mkv
丁少华+龚淑均-清风来过,http://em.21dtv.com/songs/60144725.mkv
一阳+益佳-明明很用心,http://em.21dtv.com/songs/60144724.mkv
ZOOM超能团-英雄电影,http://em.21dtv.com/songs/60144723.mkv
YAMY-AY,http://em.21dtv.com/songs/60144722.mkv
WOWO王军-勇敢向前走,http://em.21dtv.com/songs/60144721.mkv
VAVA-谁比我有范儿,http://em.21dtv.com/songs/60144719.mkv
VAVA-YO LIFE悠生活,http://em.21dtv.com/songs/60144718.mkv
VAVA-GET IT ON THE FLOOR,http://em.21dtv.com/songs/60144717.mkv
VAVA-300环之歌,http://em.21dtv.com/songs/60144716.mkv
VAST+HAZY-归属,http://em.21dtv.com/songs/60144715.mkv
TY.-比你浪比你棒,http://em.21dtv.com/songs/60144714.mkv
TY.-你觉得,http://em.21dtv.com/songs/60144713.mkv
TRASH-午夜梦回,http://em.21dtv.com/songs/60144712.mkv
TOR+-约定旅程,http://em.21dtv.com/songs/60144711.mkv
TONICK-回忆备份,http://em.21dtv.com/songs/60144710.mkv
TOLEIN+刘阡羽-FUN,http://em.21dtv.com/songs/60144709.mkv
THE PRETTY RECKLESS-MY MEDICINE,http://em.21dtv.com/songs/60144708.mkv
SUPERBABY-超级宝宝,http://em.21dtv.com/songs/60144707.mkv
SUPER GIRLS-女仆,http://em.21dtv.com/songs/60144706.mkv
SPACE-无法一吻,http://em.21dtv.com/songs/60144705.mkv
SING-快乐循环,http://em.21dtv.com/songs/60144704.mkv
ROBYNN+KENDY-急救中,http://em.21dtv.com/songs/60144703.mkv
RAINBOW计划-分礼进行曲,http://em.21dtv.com/songs/60144702.mkv
PG ONE-英雄归来,http://em.21dtv.com/songs/60144701.mkv
PG ONE-中二病,http://em.21dtv.com/songs/60144700.mkv
PG ONE-PENTA KILL,http://em.21dtv.com/songs/60144699.mkv
NOWHERE BOYS-光の序曲,http://em.21dtv.com/songs/60144698.mkv
NOCTURNES曳取-就像你在回应我,http://em.21dtv.com/songs/60144697.mkv
NATALIE+杨紫-大姨妈会传染,http://em.21dtv.com/songs/60144695.mkv
MR.MISS-秋别,http://em.21dtv.com/songs/60144694.mkv
MIKE+毛晓彤-遥远的诺言,http://em.21dtv.com/songs/60144692.mkv
MERA-THE BRIGHTEST DIAMOND,http://em.21dtv.com/songs/60144691.mkv
MC辛小星-死在江南烟雨中,http://em.21dtv.com/songs/60144689.mkv
MC张大正-温柔而又薄情,http://em.21dtv.com/songs/60144688.mkv
MC孤他-从前慢,http://em.21dtv.com/songs/60144687.mkv
MC天佑+毛不易-如果有一天我变得很有钱,http://em.21dtv.com/songs/60144686.mkv
MC九局-喊麦之王,http://em.21dtv.com/songs/60144685.mkv
MC LIER+DJ NOISE MAN-LET\\\'S PARTY,http://em.21dtv.com/songs/60144684.mkv
MC LIER-PARTY PARTY,http://em.21dtv.com/songs/60144683.mkv
MC LIER-BYE BYE,http://em.21dtv.com/songs/60144682.mkv
LADY S-青蛇,http://em.21dtv.com/songs/60144680.mkv
JW-妒忌心,http://em.21dtv.com/songs/60144679.mkv
JUDE-人间失格,http://em.21dtv.com/songs/60144678.mkv
JESSIE J-THUNDER,http://em.21dtv.com/songs/60144677.mkv
IVI-卧底,http://em.21dtv.com/songs/60144676.mkv
IVI-YOU,http://em.21dtv.com/songs/60144675.mkv
HANA-忘记我自己,http://em.21dtv.com/songs/60144674.mkv
GAI-没钱咋个整,http://em.21dtv.com/songs/60144673.mkv
魏新雨-最美的情缘,http://em.21dtv.com/songs/60144671.mkv
魏家林-液光,http://em.21dtv.com/songs/60144670.mkv
马文会-爱情下的雪,http://em.21dtv.com/songs/60144669.mkv
陈卿-逗比的生活,http://em.21dtv.com/songs/60144668.mkv
许先-家乡的姑娘真漂亮,http://em.21dtv.com/songs/60144667.mkv
艾丽娅琪琪格-蒙古词典,http://em.21dtv.com/songs/60144666.mkv
李冬风+优优-一次就好,http://em.21dtv.com/songs/60144664.mkv
周子龙-等风等雨不如等你,http://em.21dtv.com/songs/60144663.mkv
后来者-假如爱有天意,http://em.21dtv.com/songs/60144662.mkv
原子霏-说好一起到白头,http://em.21dtv.com/songs/60144661.mkv
DJ何鹏-看透爱情看透你,http://em.21dtv.com/songs/60144660.mkv
COOLBABY+宋孟君-小可爱,http://em.21dtv.com/songs/60144659.mkv
CMO乐团-远行,http://em.21dtv.com/songs/60144658.mkv
CHICKNUP-彩虹森林,http://em.21dtv.com/songs/60144657.mkv
BRANT.B小白+DP-WAITING,http://em.21dtv.com/songs/60144656.mkv
BOY STORY-HOW OLD R U,http://em.21dtv.com/songs/60144655.mkv
BLASTER-码头的辛酸,http://em.21dtv.com/songs/60144654.mkv
BINGO-环球圣诞,http://em.21dtv.com/songs/60144653.mkv
BAKERIE-NIGO IS MY DAD,http://em.21dtv.com/songs/60144652.mkv
AT17-GIRLS GIRLS GIRLS,http://em.21dtv.com/songs/60144651.mkv
阿兰-龙女,http://em.21dtv.com/songs/60144650.mkv
AKA.IMP小鬼-新生代,http://em.21dtv.com/songs/60144649.mkv
ACE组合-食味江湖,http://em.21dtv.com/songs/60144648.mkv
1022女声-永远的我们,http://em.21dtv.com/songs/60144646.mkv
龙梅子-下辈子做你的女人,http://em.21dtv.com/songs/60144645.mkv
黎丹-受伤的女人,http://em.21dtv.com/songs/60144644.mkv
马博-菊花爆满山,http://em.21dtv.com/songs/60144643.mkv
降央卓玛-鸿雁,http://em.21dtv.com/songs/60144642.mkv
门丽+严龙-凤凰情歌,http://em.21dtv.com/songs/60144641.mkv
萧全-社会摇,http://em.21dtv.com/songs/60144640.mkv
艺涛+DJ CANDY-夜色,http://em.21dtv.com/songs/60144639.mkv
肖家永-好兄弟,http://em.21dtv.com/songs/60144638.mkv
罗百吉-I MISS YOU,http://em.21dtv.com/songs/60144637.mkv
网络歌手-法国慢摇非主流,http://em.21dtv.com/songs/60144636.mkv
祁隆+何鹏+苏月-亲爱的别想我,http://em.21dtv.com/songs/60144635.mkv
祁隆+乐凡-爱你一生,http://em.21dtv.com/songs/60144634.mkv
王绎龙-电音之王,http://em.21dtv.com/songs/60144633.mkv
王绎龙-摇摆哥,http://em.21dtv.com/songs/60144632.mkv
王绎龙-不变的音乐,http://em.21dtv.com/songs/60144631.mkv
火山-兄弟一辈子,http://em.21dtv.com/songs/60144630.mkv
汪峰+DJ佳楠-存在,http://em.21dtv.com/songs/60144629.mkv
梁剑东-饮歌,http://em.21dtv.com/songs/60144628.mkv
梁剑东+DJ CANDY+艺涛-夜色,http://em.21dtv.com/songs/60144627.mkv
杨青-不守妇道,http://em.21dtv.com/songs/60144626.mkv
杨海彪-寂寞的人伤心的歌,http://em.21dtv.com/songs/60144625.mkv
杨娜-爱呀呀,http://em.21dtv.com/songs/60144624.mkv
李贞贤-哇,http://em.21dtv.com/songs/60144623.mkv
李清坡+DJ良少-单身的苦,http://em.21dtv.com/songs/60144622.mkv
戴耀光-夜诱,http://em.21dtv.com/songs/60144621.mkv
张卫-机器铃砍菜刀,http://em.21dtv.com/songs/60144620.mkv
庄心妍+DJ阿远-真的不容易,http://em.21dtv.com/songs/60144619.mkv
孟小笛+祁隆-啦啦爱,http://em.21dtv.com/songs/60144618.mkv
姜玉阳-秋风落叶,http://em.21dtv.com/songs/60144617.mkv
妖姬-夜色,http://em.21dtv.com/songs/60144616.mkv
唐古-做你心上的人,http://em.21dtv.com/songs/60144615.mkv
周怡然-自己的传奇,http://em.21dtv.com/songs/60144614.mkv
勾辉-老婆你听我说,http://em.21dtv.com/songs/60144613.mkv
刀郎-守候在凌晨两点的伤心酒吧,http://em.21dtv.com/songs/60144612.mkv
凤凰传奇-走天涯,http://em.21dtv.com/songs/60144611.mkv
冷漠-醉红颜,http://em.21dtv.com/songs/60144610.mkv
冲儿+广智-心跳为你加快,http://em.21dtv.com/songs/60144609.mkv
何鹏-月红,http://em.21dtv.com/songs/60144608.mkv
何鹏-DJ,http://em.21dtv.com/songs/60144607.mkv
何鹏+马建军-伤心的人唱着寂寞的歌,http://em.21dtv.com/songs/60144606.mkv
何鹏+马博-菊花爆满山,http://em.21dtv.com/songs/60144605.mkv
何鹏+马健南-依然相信,http://em.21dtv.com/songs/60144604.mkv
何鹏+阿筎那-月亮对我说,http://em.21dtv.com/songs/60144603.mkv
何鹏+赵真-真的伤不起,http://em.21dtv.com/songs/60144602.mkv
何鹏+赵真+祁隆-真的没骗你,http://em.21dtv.com/songs/60144601.mkv
何鹏+赵真+东方红艳-火火的姑娘,http://em.21dtv.com/songs/60144600.mkv
何鹏+索南扎西-远方爱人,http://em.21dtv.com/songs/60144599.mkv
何鹏+秋裤大叔+冷漠-元芳 你怎么看,http://em.21dtv.com/songs/60144598.mkv
何鹏+格格-游牧情歌,http://em.21dtv.com/songs/60144597.mkv
何鹏+张北北-拥抱你离去,http://em.21dtv.com/songs/60144596.mkv
何鹏+张冬玲+冷漠-真不是闹着玩,http://em.21dtv.com/songs/60144595.mkv
何鹏+唐古-你牛什么牛,http://em.21dtv.com/songs/60144594.mkv
何鹏+司徒兰芳-扎西哥哥,http://em.21dtv.com/songs/60144593.mkv
何鹏+任妙音-天在下雨我在想你,http://em.21dtv.com/songs/60144592.mkv
MC魏小然-我有孤独和烈酒,http://em.21dtv.com/songs/60144558.mkv
MC天佑-绝情B,http://em.21dtv.com/songs/60144557.mkv
MC天佑-男人的痛,http://em.21dtv.com/songs/60144556.mkv
MC天佑-曾经的王者,http://em.21dtv.com/songs/60144555.mkv
MC天佑-吉拉拉,http://em.21dtv.com/songs/60144554.mkv
MC天佑-一人我饮酒醉,http://em.21dtv.com/songs/60144553.mkv
MC冰鑫-九世轮回篇,http://em.21dtv.com/songs/60144552.mkv
黄莺莺-哭砂,http://em.21dtv.com/songs/60144428.mkv
黄红英-初次尝到寂寞,http://em.21dtv.com/songs/60144427.mkv
闫学敏-鼓诗,http://em.21dtv.com/songs/60144424.mkv
郭峰-雪花飞扬,http://em.21dtv.com/songs/60144423.mkv
郭公芳-THE RED LANTERN,http://em.21dtv.com/songs/60144422.mkv
邓凯云-南海姑娘,http://em.21dtv.com/songs/60144421.mkv
赵鹏-月亮代表我的心,http://em.21dtv.com/songs/60144419.mkv
赵鹏-外婆的澎湖湾,http://em.21dtv.com/songs/60144418.mkv
蔡琴-被遗忘的时光,http://em.21dtv.com/songs/60144417.mkv
蔡琴-月光小夜曲,http://em.21dtv.com/songs/60144415.mkv
蔡琴-恰似你的温柔,http://em.21dtv.com/songs/60144414.mkv
蔡琴-张三的歌,http://em.21dtv.com/songs/60144413.mkv
萨拉萨蒂-流浪者之歌,http://em.21dtv.com/songs/60144412.mkv
陈瑞-醉后之夜,http://em.21dtv.com/songs/60144328.mkv
陈瑞-退路,http://em.21dtv.com/songs/60144327.mkv
陈瑞-让爱结束在最美的时候,http://em.21dtv.com/songs/60144326.mkv
陈瑞-相伴有你,http://em.21dtv.com/songs/60144325.mkv
陈瑞-猜心,http://em.21dtv.com/songs/60144324.mkv
陈瑞-流星泪,http://em.21dtv.com/songs/60144323.mkv
陈瑞-泪洒爱琴海,http://em.21dtv.com/songs/60144322.mkv
陈瑞-没有人比你更爱我,http://em.21dtv.com/songs/60144321.mkv
陈瑞-没有,http://em.21dtv.com/songs/60144320.mkv
陈瑞-母亲的期待,http://em.21dtv.com/songs/60144319.mkv
陈瑞-月光下等待,http://em.21dtv.com/songs/60144318.mkv
陈瑞-曾有一个人,http://em.21dtv.com/songs/60144317.mkv
陈瑞-抽烟的女人,http://em.21dtv.com/songs/60144316.mkv
陈瑞-我不再是你最疼爱的人,http://em.21dtv.com/songs/60144315.mkv
陈瑞-想你总在多年以后,http://em.21dtv.com/songs/60144314.mkv
陈瑞-情人节的玫瑰,http://em.21dtv.com/songs/60144313.mkv
陈瑞-恋人泪,http://em.21dtv.com/songs/60144312.mkv
陈瑞-心中的牵挂,http://em.21dtv.com/songs/60144311.mkv
陈瑞-尘缘,http://em.21dtv.com/songs/60144310.mkv
陈瑞-太阳的眼泪太阳雨,http://em.21dtv.com/songs/60144309.mkv
陈瑞-你是我生命的传奇,http://em.21dtv.com/songs/60144308.mkv
陈瑞-今夜你会在哪里,http://em.21dtv.com/songs/60144307.mkv
陈瑞-五百年情缘,http://em.21dtv.com/songs/60144306.mkv
陈瑞-一个人的情人节,http://em.21dtv.com/songs/60144305.mkv
孟庭苇-风中有朵雨做的云,http://em.21dtv.com/songs/60143330.mkv
孟庭苇-野百合也有春天,http://em.21dtv.com/songs/60143329.mkv
孟庭苇-谁的眼泪在飞,http://em.21dtv.com/songs/60143328.mkv
孟庭苇-羞答答的玫瑰静悄悄的开,http://em.21dtv.com/songs/60143327.mkv
孟庭苇-我只在乎你,http://em.21dtv.com/songs/60143326.mkv
孟庭苇-往事,http://em.21dtv.com/songs/60143325.mkv
孟小宝-一个转身天涯路太远,http://em.21dtv.com/songs/60143324.mkv
孟子坤-流着泪说分手,http://em.21dtv.com/songs/60143323.mkv
孟子坤-泡沫(现场版),http://em.21dtv.com/songs/60143322.mkv
孟子坤-再也没有(现场版),http://em.21dtv.com/songs/60143321.mkv
孟子坤-你还要我怎样(现场版),http://em.21dtv.com/songs/60143320.mkv

MTV2,#genre#
没有你陪伴我真的好孤单.冷漠,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgjdHE4gUogP7YjwI.mp4
龙梅子_一段情歌一段伤,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg-f6c4gUo8JjbvQY.mp4
龙梅子_心要痛到什么时候,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg0P6c4gUogMuVmwQ.mp4
龙梅子_我说亲爱的,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg0P2c4gUo79D9-gU.mp4
龙梅子_泪满天,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgovqc4gUokNPR8QU.mp4
龙梅子_当爱离别时,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgyfmc4gUooLyJ2Ac.mp4

《好听情歌8首》,https://vd4.bdstatic.com/mda-nca4dy51snpz9cnz/sc/cae_h264_delogo/1647144982589585207/mda-nca4dy51snpz9cnz.mp4
DJ新歌上线,https://vd3.bdstatic.com/mda-nckdkm6sj1p9q7c9/sc/cae_h264_delogo/1647859589943780399/mda-nckdkm6sj1p9q7c9.mp4
DJ酱爆鱿鱼舞曲版》,https://vd4.bdstatic.com/mda-ncidj3kqg98a7ent/360p/h264_delogo/1647683015061569002/mda-ncidj3kqg98a7ent.mp4
DJ给我一把爱情火,https://vd2.bdstatic.com/mda-ncg42rnzxats8h83/cae_h264_delogo/1647486932330653636/mda-ncg42rnzxats8h83.mp4
DJ《拥抱你离去》,https://vd4.bdstatic.com/mda-ncrcfxdipc045rvs/cae_h264_delogo/1648284889423266526/mda-ncrcfxdipc045rvs.mp4
DJ女人花,https://vd4.bdstatic.com/mda-ncdfurx49ht1fh9w/720p/h264_delogo/1647256721820297861/mda-ncdfurx49ht1fh9w.mp4
新歌上线,https://vd4.bdstatic.com/mda-nc005jwr87jrdssh/sc/cae_h264_delogo/1646179767551234681/mda-nc005jwr87jrdssh.mp4
dj,https://txmov2.a.kwimgs.com/upic/2022/03/21/19/BMjAyMjAzMjExOTA2MjRfMjYyNzI4Mjc4MV83MDE2MTEwMjY1Ml8yXzM=_b_B977559109a6b2bec30b01e11d458d398.mp4
刀郎的西海情歌,https://vd2.bdstatic.com/mda-nctex3rji1v42a0w/sc/cae_h264_delogo/1648464135631429287/mda-nctex3rji1v42a0w.mp4
伤感DJ串烧为爱流泪,https://vd3.bdstatic.com/mda-nci8jqpzeyqkhdxe/720p/h264_delogo/1647670097763149460/mda-nci8jqpzeyqkhdxe.mp4
林翠萍的《我太傻》,https://vd2.bdstatic.com/mda-mb5qq1ic4yvekk6r/v2-hknm/sc/mda-mb5qq1ic4yvekk6r.mp4
伤心的眼泪,https://vd3.bdstatic.com/mda-ncn2c816zrf6u0im/sc/cae_h264_delogo/1648002300550722369/mda-ncn2c816zrf6u0im.mp4
《英雄泪》,https://vd3.bdstatic.com/mda-ncnp6tm56ngrxbis/360p/h264_delogo/1648055585617071282/mda-ncnp6tm56ngrxbis.mp4
2022几首DJ串烧,https://vd3.bdstatic.com/mda-nck3tqzgjvj076vc/sc/cae_h264_delogo/1647833645083560959/mda-nck3tqzgjvj076vc.mp4
大型蹦迪现场,https://vd4.bdstatic.com/mda-ncg44ya2nmih7avs/1080p/cae_h264_delogo/1647487969274086287/mda-ncg44ya2nmih7avs.mp4
酒吧DJ慢摇,https://vd4.bdstatic.com/mda-nep7389tybhqri26/sc/cae_h264/1653369853990409770/mda-nep7389tybhqri26.mp4?v_from_s=hkapp-haokan-nanjing&auth_key=1660564826-0-0-ed8f3039d644d74a001081b69ec18480&bcevod_channel=searchbox_feed&cd=0&pd=1&pt=3&logid=1826721718&vid=5722172632748597378&abtest=103742_2-103890_2-103579_2&klogid=1826721718
